county_fips,prop_tax_2017,capex_2017,lt_debt_2017,exp_curr_2017,n_dc_2017,first_dc_year,is_dc_host,dc_intensity,dc_per_capex,dc_per_debt
18105,128.22,16.484,309.981,240.374,0,,0,0.0,0.0,0.0
18107,38.73,4.639,122.89,71.87400000000001,0,,0,0.0,0.0,0.0
18109,56.134,12.165,129.322,126.66400000000002,0,,0,0.0,0.0,0.0
18111,16.961,2.1679999999999997,48.239,47.354,0,,0,0.0,0.0,0.0
18113,44.995,9.123,134.254,81.05600000000001,0,,0,0.0,0.0,0.0
18115,5.9030000000000005,0.595,8.926,14.342,0,,0,0.0,0.0,0.0
18117,14.62,2.4610000000000003,71.385,34.455,0,,0,0.0,0.0,0.0
18119,11.3,1.833,30.371,28.719999999999995,0,,0,0.0,0.0,0.0
18121,10.184,1.556,31.124,32.047999999999995,0,,0,0.0,0.0,0.0
18123,14.094,3.088,43.488,34.397999999999996,0,,0,0.0,0.0,0.0
18125,23.411,0.913,17.879,27.175,0,,0,0.0,0.0,0.0
18127,200.029,37.253,585.1560000000001,321.718,0,2024.0,0,0.0,0.0,0.0
18129,20.262,0.921,55.255,39.120000000000005,0,,0,0.0,0.0,0.0
18131,10.724,1.756,38.0,40.44,0,,0,0.0,0.0,0.0
18133,26.899,11.432,79.116,225.594,0,,0,0.0,0.0,0.0
18135,36.595,0.443,44.935,47.50399999999999,0,,0,0.0,0.0,0.0
18137,41.993,0.701,65.15299999999999,66.27699999999999,0,,0,0.0,0.0,0.0
18139,32.947,5.055,42.620999999999995,83.267,0,,0,0.0,0.0,0.0
18141,313.09000000000003,58.0,571.905,568.8679999999999,5,2003.0,1,0.015969848925229166,0.08620689655172414,0.008742710764899766
18143,17.069,2.483,41.992,58.413999999999994,0,,0,0.0,0.0,0.0
18145,40.244,62.701,215.935,449.283,0,,0,0.0,0.0,0.0
18147,13.502,4.769,29.028,35.716,0,,0,0.0,0.0,0.0
18149,29.327,4.131,44.206,43.45799999999999,0,,0,0.0,0.0,0.0
18151,31.544,4.55,85.679,63.749,0,,0,0.0,0.0,0.0
18153,35.486000000000004,2.516,51.77,69.65299999999999,0,2022.0,0,0.0,0.0,0.0
18155,5.779,0.08,8.955,26.649000000000004,0,,0,0.0,0.0,0.0
18157,166.96699999999998,66.176,440.19,299.365,0,,0,0.0,0.0,0.0
18159,47.244,3.451,61.55,57.303,0,,0,0.0,0.0,0.0
18161,7.848,0.0,14.233999999999998,21.997000000000003,0,,0,0.0,,0.0
18163,188.66,30.877,982.023,341.517,0,,0,0.0,0.0,0.0
18165,16.64,4.688,41.619,32.154,0,,0,0.0,0.0,0.0
18167,93.491,22.343,295.701,181.88099999999997,0,,0,0.0,0.0,0.0
18169,25.932,3.834999999999999,43.861,71.80700000000002,0,,0,0.0,0.0,0.0
18171,8.407,1.267,12.143,17.372999999999998,0,,0,0.0,0.0,0.0
18173,51.219,4.551,71.767,110.718,0,,0,0.0,0.0,0.0
18175,36.449,5.013,54.184,48.602999999999994,0,,0,0.0,0.0,0.0
18177,54.032,2.8630000000000004,140.408,160.19400000000002,0,,0,0.0,0.0,0.0
18179,22.151,6.773,62.472,59.442,0,,0,0.0,0.0,0.0
18181,27.472,15.033,71.971,58.955,0,,0,0.0,0.0,0.0
18183,26.375,9.055,69.618,60.379,0,,0,0.0,0.0,0.0
19001,14.831,9.467,40.365,26.066,0,2029.0,0,0.0,0.0,0.0
19003,7.157,1.536,12.066,15.054000000000002,0,,0,0.0,0.0,0.0
19005,18.319,5.096,30.594,57.75,0,,0,0.0,0.0,0.0
19007,11.756,4.54,13.191,31.587000000000003,0,,0,0.0,0.0,0.0
19009,10.595,0.931,10.214,32.852999999999994,0,,0,0.0,0.0,0.0
19011,35.281,8.593,98.643,65.616,0,,0,0.0,0.0,0.0
19013,188.841,70.47099999999999,372.659,464.8320000000001,1,2013.0,1,0.0052954602019688515,0.014190234280767978,0.0026834183529714836
19015,33.904,4.727,187.134,110.84600000000002,0,,0,0.0,0.0,0.0
19017,40.805,14.686,94.607,85.64699999999999,0,,0,0.0,0.0,0.0
19019,25.564,21.886,76.69200000000001,74.14399999999999,0,2019.0,0,0.0,0.0,0.0
19021,32.889,8.981,111.186,120.26199999999996,0,,0,0.0,0.0,0.0
19023,18.22,3.361,25.129,38.178999999999995,0,,0,0.0,0.0,0.0
19025,16.746000000000002,3.2319999999999993,16.035,34.419,0,,0,0.0,0.0,0.0
19027,31.08,9.286,31.175,58.634,0,,0,0.0,0.0,0.0
19029,26.801,9.007000000000001,83.12899999999999,90.03699999999996,0,,0,0.0,0.0,0.0
19031,29.985,4.835999999999999,44.555,58.41799999999999,0,,0,0.0,0.0,0.0
19033,66.991,17.918999999999997,124.117,146.457,0,,0,0.0,0.0,0.0
19035,17.116,5.045,19.658,30.79,0,,0,0.0,0.0,0.0
19037,15.461,2.048,24.352,32.983,0,,0,0.0,0.0,0.0
19039,14.514,3.0089999999999995,27.08,50.955,0,,0,0.0,0.0,0.0
19041,26.119,15.71,102.378,129.404,0,,0,0.0,0.0,0.0
19043,25.186,8.156999999999998,45.463,87.871,0,,0,0.0,0.0,0.0
19045,69.65,10.76,225.912,145.09699999999998,0,,0,0.0,0.0,0.0
19047,26.25,4.507,54.716,86.868,0,,0,0.0,0.0,0.0
19049,144.296,50.113,413.233,238.76400000000004,5,2011.0,1,0.034650995176581476,0.09977450960828528,0.01209971130088836
19051,10.032,0.7500000000000001,19.099,47.349,0,,0,0.0,0.0,0.0
19053,10.32,3.094,29.624,39.147,0,,0,0.0,0.0,0.0
19055,28.925,9.133,64.489,93.10399999999998,0,,0,0.0,0.0,0.0
19057,54.396,31.002,106.393,142.149,0,,0,0.0,0.0,0.0
19059,47.465,5.313,118.171,84.82300000000001,0,,0,0.0,0.0,0.0
19061,142.009,73.303,438.079,253.356,0,,0,0.0,0.0,0.0
19063,23.166,8.426,52.782,64.1,0,,0,0.0,0.0,0.0
19065,26.703,9.556,42.259,60.91199999999999,0,,0,0.0,0.0,0.0
19067,19.685,7.279000000000001,46.889,67.262,0,,0,0.0,0.0,0.0
19069,21.147,11.412,49.323,62.06,0,,0,0.0,0.0,0.0
19071,13.394,3.5650000000000004,9.439,24.950999999999997,0,,0,0.0,0.0,0.0
19073,16.16,1.73,31.69,52.864,0,,0,0.0,0.0,0.0
19075,18.5,11.174,57.107,57.449000000000005,1,2017.0,1,0.05405405405405406,0.08949346697691068,0.017510988145061027
19077,25.866,5.6579999999999995,54.367999999999995,60.321000000000005,0,,0,0.0,0.0,0.0
19079,27.273,18.776,93.703,76.026,0,,0,0.0,0.0,0.0
19081,17.579,5.371,29.921,53.693,0,,0,0.0,0.0,0.0
19083,30.015,7.773,69.521,83.19900000000001,0,2023.0,0,0.0,0.0,0.0
19085,25.282,3.395,24.328,48.346,0,,0,0.0,0.0,0.0
19087,25.693,6.382999999999999,48.572,88.22899999999998,0,,0,0.0,0.0,0.0
19089,16.55,4.152,36.437,55.023999999999994,0,,0,0.0,0.0,0.0
19091,16.901,2.046,26.55,48.799,0,,0,0.0,0.0,0.0
19093,10.217,3.487,10.976,22.205,0,,0,0.0,0.0,0.0
19095,24.228,19.315,61.832,70.25999999999999,0,,0,0.0,0.0,0.0
19097,26.262,7.259999999999999,27.639,63.465999999999994,0,,0,0.0,0.0,0.0
19099,47.732,16.174999999999997,89.618,90.68899999999998,0,,0,0.0,0.0,0.0
19101,22.626,4.053,68.335,82.40799999999999,0,,0,0.0,0.0,0.0
19103,261.592,137.39,655.785,337.9699999999999,0,2020.0,0,0.0,0.0,0.0
19105,26.656,10.55,62.739,55.376000000000005,0,,0,0.0,0.0,0.0
19107,16.107,2.019,16.796,42.075,0,,0,0.0,0.0,0.0
19109,24.123,8.325000000000001,51.704,77.20800000000001,0,,0,0.0,0.0,0.0
19111,38.394,5.534000000000001,111.108,96.27400000000002,0,,0,0.0,0.0,0.0
19113,392.706,137.251,1084.427,786.903,2,2010.0,1,0.005092868456300642,0.014571842828103256,0.0018442919624834131
19115,17.098,3.5799999999999996,27.447,37.503,0,,0,0.0,0.0,0.0
19117,10.123,1.907,67.532,40.444,0,,0,0.0,0.0,0.0
19119,20.46,5.05,25.659,39.204,0,,0,0.0,0.0,0.0
19121,25.636,4.840000000000001,102.483,67.894,0,2026.0,0,0.0,0.0,0.0
19123,25.779,6.314000000000001,37.598,103.595,0,,0,0.0,0.0,0.0
19125,47.254,23.474,113.345,87.91699999999999,0,,0,0.0,0.0,0.0
19127,50.371,9.893999999999998,112.393,139.011,1,2017.0,1,0.019852693017807864,0.1010713563776026,0.008897351258530336
19129,21.604,1.753,30.837999999999997,41.982,0,,0,0.0,0.0,0.0
19131,11.854,4.418,67.649,32.304,0,,0,0.0,0.0,0.0
19133,16.423000000000002,2.42,14.008,28.209,0,,0,0.0,0.0,0.0
19135,12.335,0.724,18.401,38.397000000000006,0,,0,0.0,0.0,0.0
19137,18.655,4.968,27.396,69.28900000000002,0,,0,0.0,0.0,0.0
19139,62.076,14.451,74.758,122.174,0,,0,0.0,0.0,0.0
19141,29.19,13.778,32.208,61.456999999999994,0,,0,0.0,0.0,0.0
19143,9.103,0.772,9.905,17.844,0,,0,0.0,0.0,0.0
19145,22.095,2.529,29.451,76.087,0,,0,0.0,0.0,0.0
19147,20.327,6.781000000000001,32.937,55.323,0,,0,0.0,0.0,0.0
19149,41.842,12.784999999999998,105.329,164.06400000000005,0,,0,0.0,0.0,0.0
19151,16.635,1.2480000000000002,25.253,22.358000000000004,0,,0,0.0,0.0,0.0
19153,963.011,344.392,2573.158,1752.9610000000002,8,2013.0,1,0.008307277902329257,0.023229343306464728,0.003109020122355487
19155,171.98999999999998,50.159,343.449,355.63500000000005,9,2009.0,1,0.05232862375719519,0.1794294144620108,0.026204764026099944
19157,29.612,17.965000000000003,48.675,50.978,0,,0,0.0,0.0,0.0
19159,9.506,4.388,38.081,37.194,0,,0,0.0,0.0,0.0
19161,16.064,2.11,9.378,34.686,0,,0,0.0,0.0,0.0
19163,289.269,108.617,501.419,587.3660000000001,1,2013.0,1,0.0034569898606487386,0.009206661940580204,0.0019943400629014855
19165,14.88,2.821,40.494,74.147,0,,0,0.0,0.0,0.0
19167,48.906,8.637,131.121,152.24000000000004,0,,0,0.0,0.0,0.0
19169,133.749,69.21499999999999,433.254,372.082,0,,0,0.0,0.0,0.0
19171,27.76,9.77,38.906,60.431,0,,0,0.0,0.0,0.0
19173,8.716000000000001,5.753,13.807,21.108,0,,0,0.0,0.0,0.0
19175,21.926,4.586,45.307,103.244,0,,0,0.0,0.0,0.0
19177,8.499,2.039,11.487,35.244,0,,0,0.0,0.0,0.0
19179,42.361,10.275,80.379,177.614,0,,0,0.0,0.0,0.0
19181,67.586,15.446,202.727,137.44199999999995,0,2023.0,0,0.0,0.0,0.0
19183,33.408,14.334,135.643,99.304,0,,0,0.0,0.0,0.0
19185,8.413,1.65,17.314,66.898,0,,0,0.0,0.0,0.0
19187,53.705,40.117,193.898,169.74900000000002,0,,0,0.0,0.0,0.0
19189,22.907,10.035,37.475,43.892,0,,0,0.0,0.0,0.0
19191,38.726,4.174,77.136,151.18200000000002,0,,0,0.0,0.0,0.0
19193,144.131,76.48500000000001,412.12,381.02,0,,0,0.0,0.0,0.0
19195,14.902,2.01,25.789,26.627999999999997,0,,0,0.0,0.0,0.0
19197,25.011,6.4399999999999995,59.764,101.127,0,,0,0.0,0.0,0.0
20001,21.901,0.433,62.677,56.96999999999999,0,,0,0.0,0.0,0.0
20003,5.341,1.207,23.424,22.292,0,,0,0.0,0.0,0.0
20005,16.36,1.5580000000000005,46.907,40.928,0,,0,0.0,0.0,0.0
20007,13.473,3.419,25.623,35.812000000000005,0,,0,0.0,0.0,0.0
20009,28.828,14.82,40.912,108.271,0,,0,0.0,0.0,0.0
20011,15.313,25.51,76.352,46.60300000000001,0,,0,0.0,0.0,0.0
20013,46.977,5.51,35.489000000000004,27.897,0,,0,0.0,0.0,0.0
20015,102.458,20.859,571.456,246.837,0,,0,0.0,0.0,0.0
20017,5.077,12.248,17.104,7.614000000000001,0,,0,0.0,0.0,0.0
20019,5.108,0.0,8.568,10.979,0,,0,0.0,,0.0
20021,15.657,5.142,35.115,54.778000000000006,0,,0,0.0,0.0,0.0
20023,5.6160000000000005,1.03,0.958,8.813,0,,0,0.0,0.0,0.0
20025,6.944,4.607,3.375,25.128,0,,0,0.0,0.0,0.0
20027,11.336,1.394,41.49,45.212,0,,0,0.0,0.0,0.0
20029,13.897,1.737,16.557000000000002,42.311,0,,0,0.0,0.0,0.0
20031,28.949,2.2920000000000003,27.805,53.471,0,,0,0.0,0.0,0.0
20033,1.7,0.101,7.1530000000000005,9.909,0,,0,0.0,0.0,0.0
20035,36.655,5.387999999999999,133.251,128.288,0,,0,0.0,0.0,0.0
20037,31.244,6.318,134.785,164.75699999999998,0,,0,0.0,0.0,0.0
20039,5.704,0.525,5.116,7.912000000000001,0,,0,0.0,0.0,0.0
20041,26.095,9.911,87.848,85.091,0,,0,0.0,0.0,0.0
20043,11.177,1.5850000000000002,10.675,37.82,0,,0,0.0,0.0,0.0
20045,138.89100000000002,53.468999999999994,550.11,464.669,0,,0,0.0,0.0,0.0
20047,7.25,0.065,7.0569999999999995,10.953,0,,0,0.0,0.0,0.0
20049,3.901,0.133,2.801,11.945,0,,0,0.0,0.0,0.0
20051,32.28,6.281000000000001,34.663000000000004,72.28800000000001,0,,0,0.0,0.0,0.0
20053,11.386,1.1840000000000002,13.536,21.447,0,,0,0.0,0.0,0.0
20055,50.63,16.298000000000002,154.60200000000003,148.02499999999995,0,,0,0.0,0.0,0.0
20057,39.509,93.117,256.106,150.58300000000003,0,,0,0.0,0.0,0.0
20059,29.337,24.178999999999995,131.09799999999998,113.971,0,,0,0.0,0.0,0.0
20061,32.382999999999996,12.05,187.018,161.04200000000003,0,,0,0.0,0.0,0.0
20063,6.525,0.505,2.423,24.058999999999997,0,,0,0.0,0.0,0.0
20065,6.516,0.34,11.186,17.120999999999995,0,,0,0.0,0.0,0.0
20067,23.298,0.147,18.719,37.36899999999999,0,,0,0.0,0.0,0.0
20069,10.839,0.078,15.23,23.738999999999997,0,,0,0.0,0.0,0.0
20071,1.585,0.021,3.623,3.264,0,,0,0.0,0.0,0.0
20073,14.575,0.971,4.954,14.4,0,,0,0.0,0.0,0.0
20075,8.025,6.892,7.492,8.978,0,,0,0.0,0.0,0.0
20077,16.171,0.952,16.285,38.736999999999995,0,,0,0.0,0.0,0.0
20079,33.287,7.328,171.858,94.526,0,,0,0.0,0.0,0.0
20081,15.582,1.883,4.265,30.644,0,,0,0.0,0.0,0.0
20083,11.218,0.502,18.995,7.658999999999999,0,,0,0.0,0.0,0.0
20085,14.265,4.829000000000001,38.42,40.715,0,,0,0.0,0.0,0.0
20087,21.84,5.278,40.749,71.371,0,,0,0.0,0.0,0.0
20089,6.309,0.178,0.818,11.913,0,,0,0.0,0.0,0.0
20091,887.879,406.295,3635.92,1656.15,5,2003.0,1,0.005631397972020962,0.012306329145079314,0.001375167770467997
20093,13.93,1.913,5.024,38.427,0,,0,0.0,0.0,0.0
20095,13.767,2.263,12.531,21.944,0,,0,0.0,0.0,0.0
20097,7.969,0.051,6.767,12.256000000000002,0,,0,0.0,0.0,0.0
20099,17.613,3.0709999999999997,78.738,124.462,0,,0,0.0,0.0,0.0
20101,9.279,0.022,13.635,9.488999999999995,0,,0,0.0,0.0,0.0
20103,65.874,16.067999999999998,361.964,187.59,0,,0,0.0,0.0,0.0
20105,7.470000000000001,0.49,1.027,13.313,0,,0,0.0,0.0,0.0
20107,24.607,13.449999999999998,43.53,34.181000000000004,0,,0,0.0,0.0,0.0
20109,5.228,0.239,3.4709999999999996,19.450000000000003,0,,0,0.0,0.0,0.0
20111,36.561,1.9090000000000005,66.029,159.471,0,,0,0.0,0.0,0.0
20113,39.072,3.434,80.334,87.14800000000001,0,,0,0.0,0.0,0.0
20115,17.801000000000002,6.571999999999999,35.129999999999995,43.94200000000001,0,,0,0.0,0.0,0.0
20117,18.556,8.227,31.450000000000003,32.980999999999995,0,,0,0.0,0.0,0.0
20119,12.363,0.38,10.359,29.655,0,,0,0.0,0.0,0.0
20121,37.876000000000005,7.0809999999999995,108.028,87.11,0,,0,0.0,0.0,0.0
20123,13.221,0.926,22.919,36.074000000000005,0,,0,0.0,0.0,0.0
20125,39.845,11.740000000000002,176.879,124.96500000000002,0,,0,0.0,0.0,0.0
20127,8.51,0.918,13.784,14.531,0,,0,0.0,0.0,0.0
20129,12.081,0.129,2.687,18.827,0,,0,0.0,0.0,0.0
20131,14.058,0.799,25.127,26.876999999999995,0,,0,0.0,0.0,0.0
20133,16.695999999999998,8.636,129.097,103.083,0,,0,0.0,0.0,0.0
20135,9.277,0.524,1.157,23.917,0,,0,0.0,0.0,0.0
20137,8.904,0.189,17.915,20.033,0,,0,0.0,0.0,0.0
20139,16.003,0.238,39.633,44.38400000000001,0,,0,0.0,0.0,0.0
20141,6.079000000000001,0.014,2.548,10.121,0,,0,0.0,0.0,0.0
20143,10.362,4.6370000000000005,39.736,17.998999999999995,0,,0,0.0,0.0,0.0
20145,12.916,18.749,38.842,24.819999999999997,0,,0,0.0,0.0,0.0
20147,8.368,0.544,6.2,25.952,0,,0,0.0,0.0,0.0
20149,31.091,5.436000000000001,97.937,64.817,0,,0,0.0,0.0,0.0
20151,21.753,2.081,24.008,54.194,0,,0,0.0,0.0,0.0
20153,4.147,0.142,7.635,8.796,0,,0,0.0,0.0,0.0
20155,85.844,46.00899999999999,288.443,210.087,0,,0,0.0,0.0,0.0
20157,10.218,1.341,7.512,14.522,0,,0,0.0,0.0,0.0
20159,16.627,0.895,55.262,45.857000000000006,0,,0,0.0,0.0,0.0
20161,82.898,11.308,327.1,134.669,0,,0,0.0,0.0,0.0
20163,11.483,1.643,23.116,32.134,0,,0,0.0,0.0,0.0
20165,6.748,0.2209999999999999,8.065,16.24,0,,0,0.0,0.0,0.0
20167,13.396,0.604,10.065,25.944999999999997,0,,0,0.0,0.0,0.0
20169,60.388,11.469,225.296,163.88500000000002,0,,0,0.0,0.0,0.0
20171,11.677,0.7889999999999999,32.771,15.223999999999998,0,,0,0.0,0.0,0.0
20173,475.457,246.935,2496.078,1269.263,2,2013.0,1,0.004206479239973331,0.008099297385951769,0.0008012570120004262
20175,24.176,47.294,155.91199999999998,150.13699999999997,0,,0,0.0,0.0,0.0
20177,213.442,127.038,825.177,536.3480000000001,1,2013.0,1,0.004685113520300596,0.007871660448054913,0.0012118612128064646
20179,6.593,0.054,1.901,18.54,0,,0,0.0,0.0,0.0
20181,8.921,1.412,24.403,24.49,0,,0,0.0,0.0,0.0
20183,12.865,0.253,6.372,15.190000000000005,0,,0,0.0,0.0,0.0
20185,11.179,1.402,1.375,20.541,0,,0,0.0,0.0,0.0
20187,9.999,0.379,12.352,10.783,0,,0,0.0,0.0,0.0
20189,21.031,1.187,17.584,42.309,0,,0,0.0,0.0,0.0
20191,30.0,12.442000000000002,95.204,70.87700000000001,0,,0,0.0,0.0,0.0
20193,17.267,1.736,18.092,35.828,0,,0,0.0,0.0,0.0
20195,6.877000000000001,0.267,12.628,7.975,0,,0,0.0,0.0,0.0
20197,10.668,0.142,20.904,20.695,0,,0,0.0,0.0,0.0
20199,5.084,1.368,4.599,5.893000000000001,0,,0,0.0,0.0,0.0
20201,12.584,0.653,10.517,24.100999999999996,0,,0,0.0,0.0,0.0
20203,6.567,0.26,4.965,14.699,0,,0,0.0,0.0,0.0
20205,11.368,0.966,46.256,36.150000000000006,0,,0,0.0,0.0,0.0
20207,5.542999999999999,0.163,2.27,10.165,0,,0,0.0,0.0,0.0
20209,151.931,58.437,1611.4119999999998,573.643,1,2014.0,1,0.006581935220593559,0.0171124458818899,0.0006205737576733945
21001,7.101,0.1969999999999999,85.476,41.69199999999999,0,,0,0.0,0.0,0.0
21003,7.837,4.7010000000000005,69.44200000000001,36.169,0,,0,0.0,0.0,0.0
21005,15.791,1.363,106.31,36.35099999999999,0,,0,0.0,0.0,0.0
21007,5.792999999999999,1.845,17.488,16.282999999999998,0,,0,0.0,0.0,0.0
21009,25.317,4.824000000000001,137.421,100.03399999999998,0,,0,0.0,0.0,0.0
21011,4.013999999999999,1.31,81.149,21.137,0,,0,0.0,0.0,0.0
21013,9.639,2.9099999999999997,63.193,55.019,0,,0,0.0,0.0,0.0
21015,140.225,29.962999999999997,270.196,215.465,0,,0,0.0,0.0,0.0
21017,12.742,9.398,34.126,43.061,0,,0,0.0,0.0,0.0
21019,32.763,14.381,161.619,98.53000000000002,0,,0,0.0,0.0,0.0
21021,23.866,10.740000000000002,258.395,59.592,0,,0,0.0,0.0,0.0
21023,4.622,0.3849999999999999,12.858,17.143,0,,0,0.0,0.0,0.0
21025,3.722,0.793,30.896,30.358,0,,0,0.0,0.0,0.0
21027,9.49,12.437999999999995,285.817,34.985,0,,0,0.0,0.0,0.0
21029,63.126999999999995,18.165,211.358,126.27300000000002,0,,0,0.0,0.0,0.0
21031,2.629,0.02,37.184000000000005,18.6,0,,0,0.0,0.0,0.0
21033,3.648,0.028,13.843,24.575,0,,0,0.0,0.0,0.0
21035,20.686,4.1370000000000005,148.487,157.72500000000002,0,2021.0,0,0.0,0.0,0.0
21037,89.61,18.863,235.23,146.744,0,,0,0.0,0.0,0.0
21039,2.554,6.025000000000001,22.151,9.461,0,,0,0.0,0.0,0.0
21041,6.3389999999999995,0.491,632.045,29.475,0,,0,0.0,0.0,0.0
21043,5.935,0.263,61.55200000000001,44.626000000000005,0,,0,0.0,0.0,0.0
21045,5.104,0.728,48.06,43.151,0,,0,0.0,0.0,0.0
21047,29.507,0.454,242.57799999999995,93.193,0,,0,0.0,0.0,0.0
21049,24.182,5.837,133.721,67.92699999999999,0,,0,0.0,0.0,0.0
21051,4.348,0.081,32.396,35.994,0,,0,0.0,0.0,0.0
21053,2.9690000000000003,0.044,28.144,20.065,0,,0,0.0,0.0,0.0
21055,3.133,1.388,27.711,14.919,0,,0,0.0,0.0,0.0
21057,2.086,1.489,15.423,27.279000000000003,0,,0,0.0,0.0,0.0
21059,71.651,14.718,550.502,217.23,0,,0,0.0,0.0,0.0
21061,4.69,0.192,35.058,19.375,0,,0,0.0,0.0,0.0
21063,1.316,0.272,15.655,11.437,0,,0,0.0,0.0,0.0
21065,4.464,7.606,41.67,26.615,0,,0,0.0,0.0,0.0
21067,322.224,97.66,1078.035,610.8030000000001,0,,0,0.0,0.0,0.0
21069,5.859999999999999,8.531,198.209,50.577000000000005,0,,0,0.0,0.0,0.0
21071,13.821,23.058,143.31099999999998,65.725,0,,0,0.0,0.0,0.0
21073,38.098,4.409999999999999,134.72500000000002,97.956,0,,0,0.0,0.0,0.0
21075,3.399,0.449,20.837,17.745000000000005,0,,0,0.0,0.0,0.0
21077,5.215999999999999,1.5710000000000002,212.201,17.351999999999997,0,,0,0.0,0.0,0.0
21079,8.158,0.273,44.789,32.803999999999995,0,,0,0.0,0.0,0.0
21081,11.579,3.569,92.057,47.049000000000014,0,,0,0.0,0.0,0.0
21083,15.218,4.3180000000000005,83.926,59.31100000000001,0,,0,0.0,0.0,0.0
21085,10.325,1.84,61.879999999999995,46.799,0,,0,0.0,0.0,0.0
21087,3.676,3.866999999999999,39.687,18.217,0,,0,0.0,0.0,0.0
21089,26.641,4.096,66.875,67.442,0,,0,0.0,0.0,0.0
21091,5.774,0.007,667.989,20.198000000000004,0,,0,0.0,0.0,0.0
21093,58.919,23.763999999999992,396.637,482.64699999999993,0,,0,0.0,0.0,0.0
21095,9.855,0.153,46.797,63.82,0,,0,0.0,0.0,0.0
21097,7.247,0.53,25.193,32.296,0,,0,0.0,0.0,0.0
21099,5.958,4.9879999999999995,81.98599999999999,29.839,0,,0,0.0,0.0,0.0
21101,30.473,5.7219999999999995,574.7180000000001,78.16399999999999,0,,0,0.0,0.0,0.0
21103,9.198,1.371,44.434,28.940000000000005,0,,0,0.0,0.0,0.0
21105,2.5629999999999997,0.241,4.970999999999999,9.264,0,,0,0.0,0.0,0.0
21107,24.020999999999997,1.5179999999999998,78.09,94.656,0,,0,0.0,0.0,0.0
21109,3.079,0.1079999999999999,30.046,28.917,0,2022.0,0,0.0,0.0,0.0
21111,715.378,291.14500000000004,3852.305,1686.854,9,2013.0,1,0.012580761499514941,0.030912431949715772,0.0023362636136027653
21113,41.126999999999995,2.401,168.836,90.186,0,,0,0.0,0.0,0.0
21115,9.403,0.478,58.277,52.861999999999995,0,,0,0.0,0.0,0.0
21117,148.05,60.525,1334.281,328.35900000000004,0,,0,0.0,0.0,0.0
21119,5.978999999999999,0.347,22.055999999999997,26.292,0,,0,0.0,0.0,0.0
21121,7.933,0.519,102.46,61.849,0,,0,0.0,0.0,0.0
21123,6.2780000000000005,5.319000000000001,40.205,23.825000000000003,0,,0,0.0,0.0,0.0
21125,21.198,8.999999999999998,252.376,97.35600000000002,0,,0,0.0,0.0,0.0
21127,6.5440000000000005,0.486,36.028000000000006,27.319,0,2024.0,0,0.0,0.0,0.0
21129,2.728,0.793,13.151,12.726,0,,0,0.0,0.0,0.0
21131,3.5460000000000003,2.021,24.903,21.003,0,,0,0.0,0.0,0.0
21133,7.586,1.185,37.339,40.54100000000001,0,,0,0.0,0.0,0.0
21135,5.635,0.963,35.059,23.425,0,,0,0.0,0.0,0.0
21137,8.748999999999999,4.1160000000000005,40.388,51.81100000000001,0,,0,0.0,0.0,0.0
21139,5.826,0.184,25.715,29.528999999999996,0,,0,0.0,0.0,0.0
21141,13.197,13.378999999999998,59.824,48.291,0,,0,0.0,0.0,0.0
21143,5.856,0.139,13.575,12.861,0,,0,0.0,0.0,0.0
21145,43.256,15.296,846.333,121.80599999999998,0,2021.0,0,0.0,0.0,0.0
21147,4.159,9.617,37.161,28.746,0,,0,0.0,0.0,0.0
21149,4.6129999999999995,0.828,35.849,20.365,0,,0,0.0,0.0,0.0
21151,43.57,3.0809999999999995,268.623,141.65800000000002,0,,0,0.0,0.0,0.0
21153,2.708,2.702,46.349,24.612999999999996,0,,0,0.0,0.0,0.0
21155,12.34,0.877,217.067,37.99400000000001,0,,0,0.0,0.0,0.0
21157,22.619999999999997,7.143999999999999,479.299,79.10900000000001,0,2019.0,0,0.0,0.0,0.0
21159,4.308,6.137,43.262,23.548999999999996,0,,0,0.0,0.0,0.0
21161,9.594,2.0629999999999997,30.514,34.967,0,,0,0.0,0.0,0.0
21163,14.399,7.715,67.85499999999999,44.040000000000006,0,,0,0.0,0.0,0.0
21165,1.549,0.214,8.942,11.701,0,,0,0.0,0.0,0.0
21167,14.006,10.57,101.966,35.522999999999996,0,,0,0.0,0.0,0.0
21169,3.114,1.843,33.847,17.695,0,,0,0.0,0.0,0.0
21171,4.193,0.35,28.508,22.757000000000005,0,,0,0.0,0.0,0.0
21173,11.881,2.89,62.111,51.234,0,,0,0.0,0.0,0.0
21175,3.447,10.198,62.52,21.905,0,,0,0.0,0.0,0.0
21177,13.508,0.909,82.513,55.675999999999995,0,,0,0.0,0.0,0.0
21179,34.173,12.76,367.624,80.46900000000001,0,,0,0.0,0.0,0.0
21181,1.93,10.916,30.912,12.077000000000002,0,,0,0.0,0.0,0.0
21183,8.416,2.3299999999999996,125.37,42.307,0,,0,0.0,0.0,0.0
21185,58.351,19.876,454.213,110.12,0,2029.0,0,0.0,0.0,0.0
21187,5.288,1.747,98.169,17.794000000000004,0,,0,0.0,0.0,0.0
21189,1.126,0.03,4.492,10.605,0,,0,0.0,0.0,0.0
21191,7.481999999999999,0.4299999999999999,42.257000000000005,30.580999999999996,0,,0,0.0,0.0,0.0
21193,12.639,18.391,250.21,69.85799999999999,0,,0,0.0,0.0,0.0
21195,34.488,23.731,179.629,117.884,0,2022.0,0,0.0,0.0,0.0
