county_fips,role,status,tier,baseline,baseline_fy,base_src,post,post_fy,post_src,cagr,hirisk,v2_2017
21109,treated,SINGLE_census_hirisk_nopost,,291000.0,,,,,,,,
21113,control,SINGLE_census_hirisk_nopost,,2972000.0,,,,,,,,
21115,control,SINGLE_census_hirisk_nopost,,893000.0,,,,,,,,
21127,treated,SINGLE_census_hirisk_nopost,,966000.0,,,,,,,,
21137,control,SINGLE_census_hirisk_nopost,,970000.0,,,,,,,,
21145,treated,SINGLE_census_hirisk_nopost,,4322000.0,,,,,,,,
21155,control,SINGLE_census_hirisk_nopost,,2970000.0,,,,,,,,
21157,treated,SINGLE_census_HIRISK,,,,,,,,-0.04958341894082785,,
21163,control,SINGLE_census_hirisk_nopost,,3133000.0,,,,,,,,
21171,control,SINGLE_census_hirisk_nopost,,355000.0,,,,,,,,
21179,control,SINGLE_census_hirisk_nopost,,4205000.0,,,,,,,,
21195,treated,SINGLE_census_hirisk_nopost,,8664000.0,,,,,,,,
21205,control,SINGLE_census_hirisk_nopost,,885000.0,,,,,,,,
21223,control,SINGLE_census_hirisk_nopost,,346000.0,,,,,,,,
21225,treated,SINGLE_census_hirisk_nopost,,883000.0,,,,,,,,
26009,control,SINGLE_census_nopost,,13157000.0,,,,,,,,
26027,treated,USABLE,EXPANDED,12903305.0,2016.0,VERIFIED,14893296.0,2023.0,verified,0.020701025617390956,False,
26087,control,SINGLE_census_nopost,,13725000.0,,,,,,,,
26105,control,CAGR_OUT,,,,,,,,0.7361536304621821,,
28033,control,SINGLE_census_nopost,,61750000.0,,,,,,,,
28035,control,USABLE,EXPANDED,30117000.0,2017.0,CONFIRMED,36655489.0,2023.0,v2,0.033287601057930605,False,
28047,control,CONFLICT,,58102000.0,,,,,,,,64392291.0
28089,treated,USABLE,PRIMARY,47194151.0,2017.0,VERIFIED,54396324.0,2022.0,verified,0.0288126008446441,False,
29031,control,SINGLE_census_nopost,,9665000.0,,,,,,,,
29047,treated,DROP,,,,,,,,,,
29099,control,USABLE,CENSUS_TRUST,10531000.0,2017.0,SINGLE_census,24484734.0,2024.0,v2,0.12809724768133268,False,
29215,control,DROP,,,,,,,,,,
30003,treated,SINGLE_census_nopost,,9910000.0,,,,,,,,
30035,control,SINGLE_census_nopost,,9623000.0,,,,,,,,
30041,control,SINGLE_census_nopost,,9797000.0,,,,,,,,
30087,control,SINGLE_census_nopost,,8897000.0,,,,,,,,
31019,treated,USABLE,CENSUS_TRUST,15472000.0,2017.0,SINGLE_census,27104201.0,2025.0,v2,0.07259623720208652,False,
31023,control,SINGLE_census_nopost,,3700000.0,,,,,,,,
31025,control,SINGLE_census_nopost,,14181000.0,,,,,,,,
31081,treated,USABLE,PRIMARY,3788383.0,2017.0,VERIFIED,5019643.0,2023.0,verified,0.048020614583987875,False,
31111,control,USABLE,CENSUS_TRUST,13700000.0,2017.0,SINGLE_census,16748195.0,2023.0,v2,0.03404928883873737,False,
31127,control,SINGLE_census_nopost,,3666000.0,,,,,,,,
31139,control,SINGLE_census_nopost,,3672000.0,,,,,,,,
31153,treated,USABLE,CENSUS_TRUST,38999000.0,2017.0,SINGLE_census,67330539.0,2024.0,acfr_wide,0.0811346905660344,False,
31169,control,USABLE,EXPANDED,2782543.0,2017.0,VERIFIED,2783047.0,2023.0,verified,3.018593465653474e-05,False,
32003,treated,USABLE,PRIMARY,622066256.0,2017.0,VERIFIED,1067227794.0,2024.0,verified,0.08016136756502124,False,
32005,control,SINGLE_census_nopost,,36091000.0,,,,,,,,
32007,control,USABLE,EXPANDED,15783000.0,2017.0,CONFIRMED,31232197.0,2024.0,v2,0.1024139781247635,False,
32011,control,SINGLE_census_nopost,,11631000.0,,,,,,,,
32013,control,USABLE,CENSUS_TRUST,14501000.0,2017.0,SINGLE_census,10938070.0,2023.0,acfr_wide,-0.04590755335848029,False,
32015,control,SINGLE_census_nopost,,31019000.0,,,,,,,,
32023,control,SINGLE_census_nopost,,22908000.0,,,,,,,,
32029,treated,USABLE,PRIMARY,11814771.0,2016.0,VERIFIED,22769019.0,2023.0,verified,0.09825380320203547,False,
