county_fips,name,state,mw_latest,mw_peak,elec_total_mwh,population,dc_mwh,dc_mwh_low,dc_mwh_high,power_share,power_share_low,power_share_high,prop_tax_2017_M,dc_share_mid
08059,Jefferson County,CO,4.0920000000000005,4.0920000000000005,5664505.13432843,558810.0,37638.21600000001,26615.595600000008,48750.45120000001,0.6644572669182037,0.4698662101778727,0.8606303647702448,806.97,0.0253541023829882
55059,Kenosha County,WI,1.25,1.25,1780790.485854527,167896.0,11497.499999999998,8130.375000000002,14892.0,0.6456402418661187,0.4565598853196127,0.8362578370837348,318.729,0.01960913503321
18005,Bartholomew County,IN,1.0,1.0,1432713.4271368107,80203.0,9198.0,6504.3,11913.6,0.6419985899330639,0.4539847171669523,0.8315410307704447,77.254,0.0647215678152587
15003,Honolulu County,HI,4.2170000000000005,4.2170000000000005,6099303.631607564,986999.0,38787.96600000001,27428.63310000001,50239.65120000001,0.6359408933012382,0.44970106026301854,0.8236948713235086,1099.913,0.019169697967021
48041,Brazos County,TX,1.87157,1.87157,2715159.1167833554,209896.0,17214.70086,12173.252751000002,22297.136352,0.6340218057052299,0.44834399117726975,0.8212091959610598,346.311,0.0270215211183011
27163,Washington County,MN,1.95,1.95,2842702.1790372212,248745.0,17936.1,12683.385000000002,23231.52,0.630952483600469,0.4461735419746175,0.8172336930444171,343.409,0.0283918010302583
37021,Buncombe County,NC,2.2,2.2,3228753.0758858705,250112.0,20235.6,14309.460000000001,26209.92,0.6267311102583455,0.4431884279684015,0.8117660094774762,272.672,0.0403415092125337
51161,Roanoke County,VA,0.615,0.615,905444.632737782,93655.0,5656.769999999999,4000.1445000000003,7326.8640000000005,0.6247505143297047,0.441787863704577,0.8092006661794272,115.208,0.0266908548017498
36055,Monroe County,NY,2.391,2.391,3692385.4471020983,749236.0,21992.417999999998,15551.781300000002,28485.4176,0.5956154446784625,0.42118520730834147,0.771463814059723,1423.989,0.0083954300208779
27123,Ramsey County,MN,3.45,3.45,5548416.208249497,531528.0,31733.1,22439.835000000003,41101.920000000006,0.5719307782429621,0.40443676461466616,0.7407865318194558,791.948,0.0217817331440953
30031,Gallatin County,MT,0.6,0.6,982013.8527247536,97958.0,5518.799999999999,3902.5800000000004,7148.16,0.5619879989154135,0.3974057992330426,0.7279082652618691,149.215,0.0201052173038903
36103,Suffolk County,NY,6.43,6.43,10885590.366887055,1498130.0,59143.13999999999,41822.649000000005,76604.44799999999,0.5433158699403927,0.38420193660070634,0.703723412494223,5672.343,0.005667851891185
34037,Sussex County,NJ,0.63036,0.63036,1106112.0270865478,144694.0,5798.05128,4100.050548,7509.856895999999,0.5241830066048393,0.3706722689562792,0.6789417990310298,561.353,0.0056146488929425
06071,San Bernardino County,CA,7.721500000000001,7.721500000000001,13744016.177534454,2106754.0,71022.357,50222.95245000002,91990.86240000001,0.5167511161409353,0.3654168606996615,0.669315731382545,2298.506,0.0167967801693795
12105,Polk County,FL,3.5999999999999996,3.5999999999999996,6425421.021031488,637691.0,33112.799999999996,23415.48,42888.95999999999,0.5153405495393408,0.36441938860281964,0.667488711784289,468.421,0.0384269706097719
19113,Linn County,IA,1.9433333,1.9433333,3641849.75745927,218076.0,17874.779693399996,12640.02278319,23152.09560288,0.4908159557320757,0.3470769972676822,0.6357235236148792,392.706,0.0247428521591215
47065,Hamilton County,TN,4.025,4.025,7769162.026697591,351305.0,37021.95,26179.807500000003,47952.24,0.47652436482569765,0.33697080084102915,0.6172125106313799,439.27,0.0458146470280237
06045,Mendocino County,CA,0.3,0.3,580110.4638694671,87409.0,2759.3999999999996,1951.2900000000002,3574.08,0.47566802736054464,0.3363652479192424,0.6161033497241342,124.419,0.0120560364574542
19013,Black Hawk County,IA,0.9,2.688,1823388.028391115,132821.0,8278.199999999999,5853.870000000002,10722.24,0.4540010064289143,0.3210435688318752,0.5880393988031652,188.841,0.0238295709088598
08013,Boulder County,CO,1.414,1.414,2905330.65077072,313961.0,13005.971999999998,9197.0802,16845.8304,0.4476589264134118,0.3165588122494842,0.5798248951640382,765.683,0.0092335862230191
12073,Leon County,FL,1.366,1.366,2967127.8841335764,284788.0,12564.468,8884.873800000003,16273.977600000002,0.42345556007839275,0.29944357462686355,0.5484757730539183,270.668,0.0252338658430254
12011,Broward County,FL,9.33468,9.33468,20366364.59301974,1863780.0,85860.38664000001,60715.559124000014,111209.64364800003,0.42157934592522883,0.2981168231899833,0.5460456290079155,3067.2290000000003,0.0152167966591343
06081,San Mateo County,CA,1.788,1.788,3935184.3833959224,754748.0,16446.023999999998,11629.688400000001,21301.5168,0.41792257738651806,0.29553096543760926,0.5413092430911093,1973.193,0.0045307276074869
48323,Maverick County,TX,0.2,0.2,447522.8462337371,56830.0,1839.6,1300.8600000000001,2382.7200000000003,0.41106281287798074,0.29068013196371495,0.5324242147752893,48.044,0.0208142536008658
36067,Onondaga County,NY,1.152,1.152,2651300.294743679,468050.0,10596.095999999998,7492.9536,13724.4672,0.3996565768505073,0.2826142936300016,0.5176504233492286,830.43,0.0069361656009537
44007,Providence County,RI,1.825,1.825,4212709.336669999,631344.0,16786.35,11870.347500000002,21742.32,0.3984692191763941,0.2817746621318788,0.5161125124570439,1314.752,0.0069404724236966
40143,Tulsa County,OK,5.045,11.045,11884396.171053082,629823.0,46403.90999999999,32814.1935,60104.112,0.39046081376036895,0.2761115754448324,0.505739720680097,686.64,0.0367368635675171
36001,Albany County,NY,1.4449999999999998,1.4449999999999998,3429773.0891449153,307891.0,13291.109999999997,9398.713500000002,17215.152,0.38752155476599287,0.2740330994416665,0.5019326804588098,696.764,0.0103693646629274
47149,Rutherford County,TN,1.4,1.4,3423409.7264884952,290289.0,12877.199999999999,9106.020000000002,16679.04,0.3761512944349951,0.2659927010647466,0.487205486125327,211.38,0.0331157157725423
13287,Turner County,GA,0.05,0.05,123664.03355115204,8151.0,459.9,325.21500000000003,595.6800000000001,0.3718947108495926,0.26298268838649763,0.4816921969099485,7.767,0.0321874597656752
53073,Whatcom County,WA,0.9829972,0.9829972,2473551.8164925296,209729.0,9041.6082456,6393.708687960001,11711.035441920001,0.3655313862970094,0.25848290888145664,0.47345017653707877,226.832,0.0216679569020244
12099,Palm Beach County,FL,6.543,6.543,16474701.578468904,1398757.0,60182.513999999996,42557.634900000005,77950.6848,0.36530260480501603,0.2583211276835471,0.4731538500331637,3326.197,0.0098355569438611
42043,Dauphin County,PA,1.347,1.347,3622611.472559626,271962.0,12389.705999999998,8761.2921,16047.6192,0.34201034512944367,0.24185017262724948,0.4429848279771842,426.663,0.0157852919048523
51085,Hanover County,VA,0.704,0.704,1951955.356215477,102199.0,6475.392,4579.0272,8387.1744,0.33173873466833426,0.23458667665832209,0.4296806468085091,145.842,0.0241357085064659
01073,Jefferson County,AL,4.3,4.3500000000000005,11923171.977235723,659096.0,39551.399999999994,27968.490000000005,51228.48,0.33171877479846285,0.23457256217891306,0.4296547940246757,638.339,0.0336811631437214
26049,Genesee County,MI,1.118,1.118,3184089.870617131,413090.0,10283.364,7271.807400000001,13319.404800000002,0.32296085907923533,0.2283794646346022,0.4183112079502478,342.125,0.0163390573620752
22071,Orleans Parish,LA,1.976,1.976,5699673.550800719,382922.0,18175.248,12852.4968,23541.2736,0.31888226295779076,0.22549531452015206,0.4130284548786623,422.87,0.0233641544682763
12097,Osceola County,FL,1.0,1.0,2908122.7293652496,311962.0,9198.0,6504.3,11913.6,0.31628651387789364,0.22365974909936764,0.40966634178470035,320.13300000000004,0.0156185085573808
27145,Stearns County,MN,0.6,0.6,1817440.215865882,153661.0,5518.799999999999,3902.5800000000004,7148.16,0.303657856353238,0.21472948413550408,0.3933092234670512,188.487,0.0159162170335354
28105,Oktibbeha County,MS,0.167,0.167,516981.01447544026,49424.0,1536.0660000000003,1086.2181000000003,1989.5712,0.2971223230622085,0.21010792845113313,0.38484415177581277,45.129000000000005,0.0185025150125196
48479,Webb County,TX,0.9,0.9,2800601.0032702964,266006.0,8278.199999999999,5853.870000000002,10722.24,0.29558655411225815,0.20902192040795403,0.38285496532635344,404.975,0.0111117970245076
27047,Freeborn County,MN,0.15,0.15,492391.4122562341,30751.0,1379.6999999999998,975.6450000000001,1787.04,0.2802039121027606,0.1981441949869522,0.3629307813902424,40.539,0.018500703026715
51710,Norfolk city,VA,0.9,0.9,3085666.5709302444,245724.0,8278.199999999999,5853.870000000002,10722.24,0.26827914843386164,0.18971168353537365,0.34748537320957323,269.931,0.0166709270146815
26163,Wayne County,MI,4.83,4.83,16565707.623874918,1767593.0,44426.340000000004,31415.769000000004,57542.688,0.2681825673173878,0.18964338688872429,0.3473602776682357,2075.18,0.011637544694918
48141,El Paso County,TX,2.3852,2.3852,8240790.597523469,833592.0,21939.069600000003,15514.056360000006,28416.318720000007,0.26622530132719496,0.18825932022423075,0.3448251521952239,1038.55,0.0114833180877184
25023,Plymouth County,MA,0.945,0.945,3282082.2569898856,506657.0,8692.109999999999,6146.563500000001,11258.351999999999,0.26483522713327246,0.18727633918709988,0.34302467514404816,1207.972,0.0039115145053031
01053,Escambia County,AL,0.2,0.2,700486.756940843,37875.0,1839.6,1300.8600000000001,2382.7200000000003,0.26261738452185424,0.18570800762616838,0.34015204090449697,15.183,0.0658631364025554
47177,Warren County,TN,0.144,0.144,527057.413386501,40099.0,1324.5119999999997,936.6192,1715.5584,0.25130317236022076,0.1777072433118704,0.3254974422951431,17.811,0.0404244567963617
08069,Larimer County,CO,0.729,0.729,2763457.192265119,325228.0,6705.342000000001,4741.6347000000005,8685.0144,0.242643237563736,0.1715834322772133,0.314280764844458,483.594,0.0075373143587389
42017,Bucks County,PA,1.456,1.456,5595961.782612047,626220.0,13392.287999999999,9470.260800000002,17346.201599999997,0.2393205765202498,0.16923383625360527,0.30997712768337116,1400.352,0.0051986929000708
24003,Anne Arundel County,MD,1.392,9.3856,5405111.78022141,559737.0,12803.615999999998,9053.9856,16583.7312,0.23687976346486442,0.16750783273586844,0.30681569363068156,778.114,0.0089447047604849
42041,Cumberland County,PA,0.8,0.8,3142811.0002444847,243838.0,7358.4,5203.4400000000005,9530.880000000001,0.2341343465906024,0.16556643080335456,0.3032597251078279,380.741,0.0105058294221005
39099,Mahoning County,OH,0.6,0.6,2365035.9733565217,233015.0,5518.799999999999,3902.5800000000004,7148.16,0.23334951612459287,0.16501144354524788,0.30224318278994894,235.706,0.0127277201259195
13045,Carroll County,GA,0.4,0.4,1601438.6149865128,113756.0,3679.2,2601.7200000000003,4765.4400000000005,0.22974342978678491,0.1624614253492265,0.2975724423905024,78.30799999999999,0.0255401746947949
45051,Horry County,SC,1.0,1.0,4036876.233628962,300418.0,9198.0,6504.3,11913.6,0.227849442679877,0.16112210589505588,0.29511927813774547,410.394,0.0121834139875339
33011,Hillsborough County,NH,0.797,0.797,3255756.5944989887,404948.0,7330.806,5183.927100000001,9495.139200000001,0.2251644368128232,0.15922342317478214,0.29164155625279964,1084.286,0.0036752295980949
51169,Scott County,VA,0.05,0.05,205372.0382197289,22378.0,459.9,325.21500000000003,595.6800000000001,0.22393506145561548,0.15835407917218525,0.2900492224567972,24.085,0.0103799045048785
29019,Boone County,MO,0.4,0.4,1654787.587345234,172773.0,3679.2,2601.7200000000003,4765.4400000000005,0.22233669312824125,0.1572238044263992,0.28797895490896014,176.167,0.0113528640437766
24021,Frederick County,MD,0.56,0.56,2322442.9539991096,243465.0,5150.88,3642.408000000001,6671.616000000001,0.2217871483616202,0.1568351977700029,0.28726716359219384,421.834,0.0066376821214032
40017,Canadian County,OK,0.29052,0.29052,1226513.949561542,129571.0,2672.2029599999996,1889.6292360000002,3461.139072,0.2178697568792648,0.15406504236462298,0.2821932089102859,104.66,0.0138792279763042
05119,Pulaski County,AR,1.29608,1.29608,5714296.885429764,391806.0,11921.34384,8430.093144000002,15440.978688000001,0.2086231093522088,0.1475263416133477,0.2702165987800038,235.779,0.0274850601622705
12009,Brevard County,FL,1.3,1.3,5998517.596853382,560683.0,11957.4,8455.590000000002,15487.68,0.19933925018862067,0.1409613269190961,0.2581917907204992,554.967,0.0117124081251678
51820,Waynesboro city,VA,0.05,0.05,231397.7497139546,21366.0,459.9,325.21500000000003,595.6800000000001,0.19874869162233058,0.1405437176472195,0.2574268767679711,21.923,0.0114035487843817
18063,Hendricks County,IN,0.5,0.5,2395329.083305078,155817.0,4599.0,3252.15,5956.8,0.19199867074858432,0.13577048860078464,0.24868399258864254,189.797,0.0131719679446988
17201,Winnebago County,IL,0.5,0.5,2400628.7598748184,288896.0,4599.0,3252.15,5956.8,0.191574810602528,0.13547075892607338,0.24813499278041723,468.746,0.0053333788448328
24005,Baltimore County,MD,1.6,1.6,7768396.632987416,825666.0,14716.8,10406.880000000001,19061.760000000002,0.18944449794835597,0.1339643235491946,0.24537573067596585,950.077,0.0084203701384203
36059,Nassau County,NY,0.97,4.72,5029449.44617421,1356801.0,8922.059999999998,6309.171,11556.192,0.17739635511769206,0.1254445654046537,0.22977051710482024,6327.059,0.0007665488815577
17111,McHenry County,IL,0.45,0.45,2431529.8965417896,307083.0,4139.099999999999,2926.935000000001,5361.12,0.17022616114598377,0.12037421395323143,0.22048340872241712,778.991,0.002888351726785
39151,Stark County,OH,1.5,1.5,8149238.555834546,374762.0,13797.0,9756.450000000003,17870.4,0.1693041614313999,0.11972222844077567,0.2192891995682894,380.451,0.0197134453582721
06013,Contra Costa County,CA,1.0914,1.0914,6056193.697927881,1107925.0,10038.697199999999,7098.793020000001,13002.503039999998,0.16575918308944984,0.11721542232753956,0.21469760857300169,1972.234,0.0027669130539276
55131,Washington County,WI,0.2,0.2,1110325.5155357905,133422.0,1839.6,1300.8600000000001,2382.7200000000003,0.16568114253524077,0.11716023650706313,0.21459652747421665,197.726,0.0050575038184153
25011,Franklin County,MA,0.1,0.1,567939.6198601123,70916.0,919.8,650.4300000000001,1191.3600000000001,0.16195383590716095,0.11452449824863525,0.20976877793689422,161.677,0.0030925858347198
28049,Hinds County,MS,0.55,0.55,3168989.660702643,244596.0,5058.9,3577.3650000000002,6552.48,0.1596376303379392,0.1128866100246856,0.20676874024723557,281.202,0.0097794468033655
48215,Hidalgo County,TX,1.1338,1.1338,7061256.237271188,828334.0,10428.6924,7374.57534,13507.63968,0.14768891043713425,0.10443715809483065,0.19129230304238343,824.133,0.0068787440862093
30049,Lewis and Clark County,MT,0.1,0.1,649305.5800467909,65989.0,919.8,650.4300000000001,1191.3600000000001,0.1416590320899008,0.10017317269214415,0.18348217489739535,79.923,0.0062560214206173
17143,Peoria County,IL,0.4,0.4,2597699.2307359898,186818.0,3679.2,2601.7200000000003,4765.4400000000005,0.1416330249656191,0.10015478193997353,0.1834484894792781,287.243,0.0069627458284449
35013,Doña Ana County,NM,0.3,0.3,1949026.942039948,213825.0,2759.3999999999996,1951.2900000000002,3574.08,0.14157834047752438,0.10011611219482085,0.18337766004707926,116.141,0.012915335669574
41039,Lane County,OR,0.6,0.6,4126762.412364547,360273.0,5518.799999999999,3902.5800000000004,7148.16,0.13373195373362537,0.09456759585449227,0.17321472102641006,454.775,0.0065966686823154
19103,Johnson County,IA,0.15,0.15,1047548.5533902588,142006.0,1379.6999999999998,975.6450000000001,1787.04,0.13170749895408423,0.09313601711753103,0.17059257007386153,261.592,0.0028670601547447
37051,Cumberland County,NC,0.5,0.5,3521214.7905238057,325841.0,4599.0,3252.15,5956.8,0.13060833472518346,0.09235875098423688,0.1691688906916662,274.982,0.0090915041711821
29183,St. Charles County,MO,0.5,0.5,3610578.990938215,379856.0,4599.0,3252.15,5956.8,0.12737569269478694,0.09007281126274219,0.1649818495856288,506.568,0.0049351715860457
29189,St. Louis County,MO,1.812,1.812,13098069.644780535,1000560.0,16666.775999999998,11785.7916,21587.4432,0.12724604809718323,0.0899811340115796,0.1648139289639707,1579.686,0.0057353170186986
19045,Clinton County,IA,0.11,0.11,817762.8459057284,47972.0,1011.78,715.4730000000001,1310.496,0.12372535693760754,0.08749150240587962,0.16025379565252024,69.65,0.0078966259870782
45079,Richland County,SC,0.85,0.85,6328264.774714597,401743.0,7818.299999999999,5528.655000000001,10126.56,0.12354571558445265,0.08736447030614869,0.16002111732843394,582.7570000000001,0.0072929196903683
06083,Santa Barbara County,CA,0.3,0.3,2418044.0445863544,439395.0,2759.3999999999996,1951.2900000000002,3574.08,0.11411702802427817,0.08069704124573959,0.14780872201239842,798.606,0.0018782728905117
26065,Ingham County,MI,0.3,0.3,2453942.031675452,284559.0,2759.3999999999996,1951.2900000000002,3574.08,0.11244764401040042,0.07951654826449746,0.14564647224204247,423.834,0.0035391214484916
41029,Jackson County,OR,0.31364,0.31364,2698276.557868864,210916.0,2884.8607199999997,2040.0086520000002,3736.5815039999998,0.10691493841085373,0.07560413501910372,0.13848030117977245,257.654,0.0060864570315228
37097,Iredell County,NC,0.285,0.285,2455383.439356105,167493.0,2621.43,1853.7255000000002,3395.3759999999997,0.10676255113488256,0.07549637544538125,0.13828292337470505,179.77800000000002,0.0079264426125554
37081,Guilford County,NC,0.85,2.85,7384842.1817858,511815.0,7818.299999999999,5528.655000000001,10126.56,0.10586956102167346,0.07486490386532627,0.13712628856140566,590.6419999999999,0.0071955600854663
06099,Stanislaus County,CA,0.52,0.52,4549664.093756304,530561.0,4782.96,3382.2360000000003,6195.072,0.10512776111458114,0.07434034535959666,0.13616548106269555,430.392,0.0060410044796371
08077,Mesa County,CO,0.146,0.146,1278071.6231449256,148166.0,1342.9079999999997,949.6278000000001,1739.3855999999996,0.10507298461846235,0.07430161055162697,0.13609453245819886,145.949,0.0050017471856607
02020,Anchorage Municipality,AK,0.3,0.3,2666655.3255495606,299321.0,2759.3999999999996,1951.2900000000002,3574.08,0.10347794008328862,0.07317368620175413,0.1340285700126405,528.814,0.0028365360977583
39025,Clermont County,OH,0.25,0.25,2306384.0838699425,201092.0,2299.5,1626.075,2978.4,0.09970152049183449,0.07050321806208297,0.12913720749418564,232.594,0.0053741713027851
47063,Hamblen County,TN,0.12,0.12,1136824.11487144,63203.0,1103.76,780.5160000000002,1429.632,0.09709153646206924,0.06865758649817755,0.12575665675087064,38.199,0.0157072174664258
19193,Woodbury County,IA,0.15,0.15,1424647.2932914132,102426.0,1379.6999999999998,975.6450000000001,1787.04,0.09684502308023411,0.06848326632102272,0.12543736322773183,144.131,0.0052035995032297
13089,DeKalb County,GA,0.75,0.75,7634166.428709177,723902.0,6898.5,4878.225000000001,8935.2,0.09036350025141425,0.06389990374921438,0.11704224794468895,859.144,0.0043648096244634
40037,Creek County,OK,0.136,0.136,1511268.02575746,70931.0,1250.9279999999999,884.5848000000003,1620.2496,0.0827734047620722,0.058532621938893935,0.1072112671203983,40.203,0.0169141606347784
06065,Riverside County,CA,1.695,1.695,19135710.010950662,2323892.0,15590.61,11024.788500000002,20193.552000000003,0.0814739039788859,0.05761368924221219,0.10552810420122367,2595.467,0.0032653083240896
17113,McLean County,IL,0.155,0.155,1758246.2683939687,173254.0,1425.6899999999998,1008.1665000000002,1846.608,0.08108591075255145,0.057339322603589975,0.10502556059378094,335.46,0.002310260537769
04023,Santa Cruz County,AZ,0.035,0.035,407894.3633780415,46547.0,321.93,227.65050000000005,416.97600000000006,0.0789248464562947,0.05581114142266556,0.10222646779101029,36.285,0.004822929585228
30063,Missoula County,MT,0.1,0.1,1176570.687212179,113101.0,919.8,650.4300000000001,1191.3600000000001,0.07817634843337944,0.05528184639217547,0.10125698463752006,162.063,0.0030852199453299
12103,Pinellas County,FL,0.752,0.752,10673859.428165624,939548.0,6916.896000000001,4891.2336000000005,8959.0272,0.06480220248870859,0.04582441461701536,0.08393428131870827,1316.355,0.002856372331172
51540,Charlottesville city,VA,0.05,0.05,760738.8773706607,45538.0,459.9,325.21500000000003,595.6800000000001,0.06045438371567796,0.04274988562751513,0.07830282081268765,70.34299999999999,0.0035540139033023
51580,Covington city,VA,0.05,0.05,763035.9302487674,5650.0,459.9,325.21500000000003,595.6800000000001,0.060272391085182835,0.04262119083880787,0.07806709702461778,8.327,0.0300228173411792
27137,St. Louis County,MN,0.15,0.15,2365832.320160711,200353.0,1379.6999999999998,975.6450000000001,1787.04,0.0583177424808482,0.04123897504002839,0.0755353616894796,258.292,0.0029036903969151
48485,Wichita County,TX,0.15,0.15,2461385.058297392,132148.0,1379.6999999999998,975.6450000000001,1787.04,0.05605380577691393,0.03963804837081772,0.07260302462533615,152.776,0.0049091480337225
22105,Tangipahoa Parish,LA,0.09472,0.09472,1681959.484564363,127115.0,871.23456,616.087296,1128.456192,0.05179878397758521,0.03662914009843526,0.06709175829477704,48.984,0.0096684631716478
23005,Cumberland County,ME,0.135,0.135,2407462.123483633,288204.0,1241.73,878.0805000000003,1608.3360000000002,0.05157838156154242,0.03647328410423359,0.06680628468923593,716.248,0.0009424110084775
12127,Volusia County,FL,0.3,0.3,5798674.071594983,510806.0,2759.3999999999996,1951.2900000000002,3574.08,0.047586740795055565,0.03365062384793216,0.06163615950597674,612.784,0.0024478445912425
06019,Fresno County,CA,0.3,0.3,5802490.497902176,963160.0,2759.3999999999996,1951.2900000000002,3574.08,0.04755544194337981,0.03362849108853288,0.061595620040949095,850.4499999999999,0.001763772120642
01101,Montgomery County,AL,0.198,0.198,3904950.0364515,227392.0,1821.204,1287.8514000000002,2358.8928,0.04663834320540914,0.03297997126668219,0.0604077588184347,82.682,0.0119735855446167
06029,Kern County,CA,0.3,0.3,6010079.279109891,871337.0,2759.3999999999996,1951.2900000000002,3574.08,0.045912871891578014,0.03246695940904446,0.0594681007357582,979.908,0.0015307559485176
12071,Lee County,FL,0.3,0.3,6796237.6705589425,680970.0,2759.3999999999996,1951.2900000000002,3574.08,0.0406018761226321,0.028711326686718424,0.052589096692171114,1097.464,0.0013667874299293
29077,Greene County,MO,0.15,0.15,3556305.017830273,285449.0,1379.6999999999998,975.6450000000001,1787.04,0.03879588486034205,0.027434232865527604,0.05024990800958591,248.844,0.0030139364421083
48061,Cameron County,TX,0.15,0.15,3660608.578879363,418785.0,1379.6999999999998,975.6450000000001,1787.04,0.03769045420372076,0.02665253547263112,0.04881811211148595,394.859,0.0018994121952393
51760,Richmond city,VA,0.1744,0.1744,4276815.178621039,216773.0,1604.1311999999998,1134.34992,2077.73184,0.03750761099097145,0.026523239200758386,0.0485812866168773,329.786,0.0026441389264553
24025,Harford County,MD,0.1,0.1,2479482.3569264445,249776.0,919.8,650.4300000000001,1191.3600000000001,0.03709645271040283,0.02623249155949915,0.048048738748712246,326.224,0.0015326891951542
41005,Clackamas County,OR,0.15,0.15,3862167.865188471,394967.0,1379.6999999999998,975.6450000000001,1787.04,0.03572346019539654,0.025261589709601847,0.046270386538799335,688.235,0.0010897440554461
51680,Lynchburg city,VA,0.05,0.05,1332530.6695184505,78755.0,459.9,325.21500000000003,595.6800000000001,0.034513276918886865,0.024405817249784287,0.044702911056843944,81.061,0.0030840971613969
13153,Houston County,GA,0.05,0.05,1359832.4248229098,149137.0,459.9,325.21500000000003,595.6800000000001,0.03382034371329927,0.023915814482975917,0.043805397571511445,120.492,0.0020748265445008
45019,Charleston County,SC,0.25,0.25,6801149.799836645,380673.0,2299.5,1626.075,2978.4,0.03381045952046566,0.023908824946615,0.043792595188412664,716.937,0.001743528371391
33015,Rockingham County,NH,0.1,0.1,2720645.4575160635,300365.0,919.8,650.4300000000001,1191.3600000000001,0.033808153776853124,0.023907194456489,0.043789608701447866,960.311,0.0005206646596779
23019,Penobscot County,ME,0.035,0.035,971520.2979630436,152978.0,321.93,227.65050000000005,416.97600000000006,0.03313672402676307,0.023432397704639604,0.04291994731085503,232.123,0.0007539106422026
13185,Lowndes County,GA,0.05,0.05,1416730.015842933,113898.0,459.9,325.21500000000003,595.6800000000001,0.03246207780290209,0.02295532644633791,0.042046119820901756,96.143,0.0026002933130857
56025,Natrona County,WY,0.05,0.05,1457070.472396114,80871.0,459.9,325.21500000000003,595.6800000000001,0.03156333263988986,0.02231978522392212,0.04088203084785735,68.53,0.0036480373559025
42071,Lancaster County,PA,0.24,0.24,7221781.592563093,533110.0,2207.52,1561.0320000000004,2859.264,0.030567526471214232,0.021615608004644356,0.03959222476271558,811.198,0.0014792935880019
01097,Mobile County,AL,0.3,0.3,9082000.38738396,414291.0,2759.3999999999996,1951.2900000000002,3574.08,0.030383174216036733,0.02148524462419741,0.03935344469886663,240.079,0.0062479433853023
48183,Gregg County,TX,0.1,0.1,3100834.3996066446,123283.0,919.8,650.4300000000001,1191.3600000000001,0.029662983618753743,0.020975966987547293,0.03842062640143343,201.278,0.0024841264320988
06113,Yolo County,CA,0.035,0.035,1142911.659389553,209671.0,321.93,227.65050000000005,416.97600000000006,0.028167531353381056,0.019918468599890896,0.03648365965771261,223.698,0.0007823047143917
20173,Sedgwick County,KS,0.185,0.185,6214427.806122186,508221.0,1701.6299999999997,1203.2955000000002,2204.016,0.027381925626742777,0.019362933121768112,0.03546611319273351,475.457,0.0019454966484876
34039,Union County,NJ,0.1,0.1,3689380.709501728,550436.0,919.8,650.4300000000001,1191.3600000000001,0.024931013425400175,0.017629788065104412,0.032291598341470704,2035.339,0.0002456593225993
21067,Fayette County,KY,0.10584,0.10584,4546423.738389009,311529.0,973.51632,688.4151120000001,1260.9354240000002,0.021412793351834783,0.015141903870226027,0.027734665674757436,322.224,0.0016423357664233
42029,Chester County,PA,0.1,0.1,4546065.220824407,512028.0,919.8,650.4300000000001,1191.3600000000001,0.02023288174104107,0.01430753780259333,0.02620639920744368,1179.899,0.0004237650849776
22015,Bossier Parish,LA,0.05,0.05,2477612.1121930704,124720.0,459.9,325.21500000000003,595.6800000000001,0.018562227627831433,0.0131261466796808,0.024042504356048332,103.421,0.0024173040291623
54039,Kanawha County,WV,0.05,0.05,2802356.5371824848,189636.0,459.9,325.21500000000003,595.6800000000001,0.016411188009017145,0.011605054377804982,0.021256395897393636,183.366,0.0013633934317158
22051,Jefferson Parish,LA,0.127,0.127,7847397.151980461,435204.0,1168.1459999999997,826.0461000000001,1513.0272,0.014885776485840186,0.010526370514986992,0.01928062478165967,359.986,0.0017639574872356
22017,Caddo Parish,LA,0.1,0.1,6252242.867923027,253125.0,919.8,650.4300000000001,1191.3600000000001,0.014711520640361086,0.010403146738541055,0.01905492197227722,306.481,0.0016314225025368
42125,Washington County,PA,0.05,0.05,3202707.9595337245,208269.0,459.9,325.21500000000003,595.6800000000001,0.01435972326577525,0.010154375737941071,0.018599260610908896,259.288,0.0009641788281756
12033,Escambia County,FL,0.05,0.05,3431628.3633822696,309574.0,459.9,325.21500000000003,595.6800000000001,0.013401800874110826,0.00947698776097837,0.017358523036943546,235.006,0.0010638026263159
51810,Virginia Beach city,VA,0.035,0.035,2484850.169332272,449733.0,321.93,227.65050000000005,416.97600000000006,0.012955710729492753,0.009161538301569879,0.01678073008772395,644.378,0.000271579724944
48337,Montague County,TX,0.00375,0.00375,465458.43021626933,19384.0,34.4925,24.391125000000006,44.676,0.00741043619813127,0.0052402370258214,0.00959827926615098,31.316,0.0005987354706859
09120,,,6.9,6.9,,,63466.2,44879.670000000006,82203.84000000001,,,,1034.441,0.0333513462826782
09190,,,15.7475099,15.7475099,,,144845.59606019998,102426.52864257002,187609.53394464,,,,2572.347,0.0306092255438321
09140,,,2.192,2.192,,,20162.016000000003,14257.425600000004,26114.611200000003,,,,1105.481,0.0099142364274012
09170,,,1.8,1.8,,,16556.399999999998,11707.740000000003,21444.48,,,,1547.681,0.0058151518303836
09110,,,0.135,0.135,,,1241.73,878.0805000000003,1608.3360000000002,,,,2735.533,0.0002467526438174
